3.38711,0.985073,1.13831,0.0132483,0.532981,0.320141,7.17383,4.45799,0.977738,0.0260384,
2.56749,0.492553,0.56325,0.111241,0.31215,0.280991,0.239049,0.242934,0.160938,0.836774,
0.141587,0.442695,0.602611,0.0178696,2.98452,1.19083,3.9359,0.0371545,0.0221543,0.327675,
71.8388,4.07457,4.27638,1.08803,4.61173,0.255781,5.00021,2.42407,0.0792511,0.560737,
2.89323,4.62615,3.06746,0.195732,30.7423,0.0637762,0.67196,0.20594,0.354013,1.32757,
2.01644,0.673664,39.6271,0.136333,0.735461,2.6609,2.32203,0.359554,3.48326,2.68892,
1.20326,3.24521,1.23358,0.636467,0.487273,0.678193,1.74243,0.253496,0.213532,2.76303,
1.5035,133.898,1.35088,0.643699,0.188453,1.21368,0.865628,1.4673,3.35448,3.8099,
0.29763,0.87859,0.316716,0.268648,1.61699,2.56972,0.0165358,0.562363,0.0627069,4.00414,
0.179796,1.649,1.39619,3.01142,0.105415,0.0115869,0.265134,3.2356,0.273682,0.680383,
1.0924,7.85762,0.66435,0.206709,0.437401,1.4493,3.36761,5.50797,0.329157,1.28063,
1.86363,1.02924,0.129071,46.9981,3.50211,3.36515,2.34808,4.02787,0.226605,3.60918,
1.60814,0.542809,0.774542,0.348672,0.192994,1.24259,0.372711,0.636972,0.556218,1.0723,
7.43587,62.5435,0.739448,0.44333,0.190986,4.01375,0.00073006,0.000626484,1.93044,0.330612,
1.28487,0.548353,4.72,2.46803,0.511408,1.61793,1.03131,0.125777,0.811128,2.90166,
16.7501,0.165323,0.185381,0.644965,0.723238,0.495515,0.0462983,3.05758,3.79113,0.694852,
0.460541,2.14807,0.660447,4.38394,0.0745249,1.45315,1.69616,0.0753974,1.45813,0.504064,
0.487306,0.284046,3.06866,0.243893,0.014036,0.179426,7.42783,1.10656,0.374838,0.547352,
0.458445,0.301159,1.0935,0.987402,2.05551,0.0441642,11.4885,2.74838,4.35901,2.54268,
0.25179,0.213045,0.76656,1.79412,0.0474534,1.08033,0.405854,2.22459,1.55759,44.3584,
0.111214,0.0326652,0.258664,8.64017,0.300211,0.283384,0.0873808,0.170468,4.26208,0.573447,
1.11339,0.207906,1.78909,0.151714,2.51528,0.557935,0.214878,1.81107,0.182116,0.048065,
0.666015,0.590874,0.291371,13.3894,0.105435,0.381634,0.860385,0.662562,0.0496965,0.174266,
0.616734,0.176249,0.223146,1.69724,0.0847719,0.771593,12.8082,0.192903,1.59962,2.88997,
1.26081,0.264573,75.1259,0.347498,0.5512,2.37685,1.99423,1.30337,0.633204,7.13037,
1.67167,6.90002,0.383369,13.3095,4.19208,0.629615,0.290353,0.446007,6.7057,0.384798,
0.927171,0.391815,0.817188,2.46408,0.00678882,1.20564,0.260849,15.0812,3.11009,8.34215,
2.1945,0.549579,0.153559,2.08111,1.95908,1.05601,0.710937,0.588316,0.186,8.32494,
0.381517,5.12449,3.37655,1.46541,3.37297,1.47416,0.0765065,0.0644899,0.00497699,40.6434,
0.531951,0.950537,0.358536,7.59297,0.339475,0.372828,0.818866,0.95364,0.292202,0.344894,
0.671453,0.000313791,1.94407,1.2907,2.08519,0.575821,0.183208,0.191651,4.27239,0.479952,
0.0944665,0.15832,0.252579,8.50911,3.45677,0.0405727,1.02776,7.14806,0.112062,1.05395,
5.87031,0.874486,0.100393,0.187115,0.596024,0.5546,0.824177,11.0979,16.2998,2.7551,
0.244423,0.554915,2.76131,13.1087,0.0221344,0.793958,0.452019,0.216854,1.79206,0.204184,
1.14285,3.14038,0.4669,3.85627,1.96872,0.176346,5.67536,0.300988,0.0695498,1165.13,
4.25883,19.223,0.872173,16.3509,0.140761,14.7384,0.455485,1.53279,5.93957,0.369647,
0.608585,0.104306,2.11528,0.20938,0.0491179,2.43241,1.91678,0.576645,22.5638,0.526518,
1.31756,0.993777,0.192443,85.5347,0.494962,7.6175,0.165454,0.279178,0.173661,0.268601,
0.278216,0.0165234,0.214487,2.8299,29.4923,0.452049,2.14274,0.405561,0.0147664,1.24847,
1.50174,0.655014,2.10702,0.486254,1.5365,2.88067,0.120133,0.456201,0.201931,0.0852895,
2.53431,3.73883,1.48802,16.5805,3.51265,0.0269469,4.87189,55.806,0.328797,0.0310218,
0.248832,0.97506,0.0488658,0.651034,0.392139,0.0257451,3.40409,0.048443,0.464994,3.84662,
1.59922,0.0163559,0.308075,0.514452,0.529067,11.6274,0.168577,0.897188,0.34091,0.481202,
1.33317,0.0500604,0.199184,0.303965,0.0104403,0.0112452,0.355944,5.44197,2864.04,1.19602,
8.00704,0.248489,0.139548,23.2437,1.74503,0.730989,380.711,0.785383,0.918793,0.46086,
0.382104,0.201416,0.501971,1.20634,1.16323,2.8971,0.927528,2.62686,0.363237,4.0694,
0.132567,11.9441,6.78992,0.414878,0.215983,7.84666,0.441001,0.868431,2.82542,0.440522,
0.108805,1.76839,1.16128,0.293268,1.52066,0.307698,2.34595,1.50678,2.7268,0.311542,
0.0152625,0.0853686,0.742638,0.542885,1.84622,0.0638655,0.185098,0.245217,4.21498,0.800511,
0.0605244,45.2429,0.621986,22.0105,0.383685,1.48564,5.47104,1.69609,0.164448,1.49744,
0.0286909,0.327129,0.412718,1.34319,1.01191,180.391,7.57685,0.349755,1.47793,1.68205,
1.12528,1.60619,2.74146,0.0564354,0.0618882,0.714595,0.130044,0.280648,1.92489,39.8048,
2.53135,2.78329,20.7896,0.196611,2.29708,0.322194,4.43774,1.2733,23.1529,0.0144892,
0.289837,0.000996393,0.356105,1.23183,1.35036,5.1921,1.20941,0.911186,0.164679,0.267654,
0.212901,2.4677,8.98118,50.1112,3.67109,79.3007,0.670897,19.6566,0.266294,0.155268,
12.8085,0.00776195,12.3742,7.54904,0.208686,1.70775,0.189255,0.0458164,0.334991,0.150043,
0.0620294,1.0227,0.151449,0.490276,0.160813,2.95836,0.261694,2.66682,0.37586,0.572669,
0.0162843,0.901525,0.166638,12.1364,0.846572,121.432,10.3411,26.0869,16.7326,0.173179,
0.122516,6.86327,0.184689,0.0621631,3.19617,0.521109,2.44002,89.2126,0.650893,0.040558,
0.140145,0.868653,1.24782,0.356477,7.24345,2.78275,0.0843695,0.137917,0.961994,0.56763,
1.03586,1.04297,13.7112,2.23746,0.813221,0.678834,2.16406,0.609225,0.601789,1.73559,
1.25265,1.02692,1.1053,3.15679,1.38701,0.49021,0.190444,0.505718,0.472023,1.42775,
0.617336,0.867173,0.154061,0.0376208,3.86152,0.0529127,3.68481,9.69587,0.211485,0.465037,
0.410006,2.72914,11.233,0.316909,0.832512,0.622562,2.31,0.252734,5.35092,0.166279,
9.80424,0.739109,2.20958,0.815177,0.308114,0.466632,6.13456,0.710378,2.47477,0.274886,
0.100128,0.189223,2.76944,0.299983,0.247392,1.22162,0.40256,0.0491078,0.895198,0.953744,
0.592373,5.21129,0.371589,0.448007,0.141922,3.82741,3.13324,6.707,0.0576395,1.59927,
0.0561031,96.3189,0.137644,3.19426,0.788826,0.590938,0.161693,0.492697,6.83148,9.70359,
1.40307,0.00517494,0.104098,0.562313,0.30979,0.433306,0.0138796,1.27196,0.554029,0.958751,
0.149824,4.03688,0.560703,0.723529,0.192063,1.02957,0.346195,80.8148,0.671106,0.468321,
1.5309,0.872672,0.452015,3.27288,0.378992,4.81424,0.236867,0.767353,0.250782,0.112861,
0.563887,5.62703,0.119605,0.896997,0.324082,0.554102,5.86154,0.351678,0.0189223,0.32533,
4.55067,0.176616,0.112949,0.284853,1.52386,0.371847,3.7794,18.146,0.355297,0.313453,
0.388779,21.6171,3.26569,1.76464,2.64699,0.113974,0.960529,218.377,1.27407,2.90796,
0.109098,0.0228234,1.55152,0.266763,1.00309,14.6126,1.54787,0.619053,0.271635,1.71866,
2.11265,0.0928374,5.04843,4.49977,0.462929,0.863119,0.159676,0.189945,0.728971,0.720681,
0.71914,3.2776,0.624132,0.305943,0.774466,0.207791,0.536308,0.0311638,0.203207,0.0127041,
3.68784,0.380922,0.0362688,0.743076,1.0719,1.19843,0.602698,0.241543,0.0298247,1.72479,
8.53193,2.55114,2.95798,2.7956,1.25311,0.145277,0.33717,2.78305,0.42242,2.72836,
0.267611,3.61841,1.09166,1.77163,0.0845556,0.0592872,6.82568,0.79022,0.0953452,0.0865908,
0.841215,10.3462,0.579855,1.0015,0.555478,111.005,0.147446,4.18333,0.231959,0.189567,
0.875839,0.129225,16.1614,0.359025,8.78873,1.03151,0.691007,0.216632,0.412023,3.38855,
57.7901,1.15411,1.35033,1.03259,0.310396,2.09385,1.3766,0.169281,0.226289,2.26444,
0.299373,2.19675,1.60377,1.80193,0.325154,0.0667434,1.74294,0.640426,8.77701,8.10593,
1.39883,0.626316,0.0414489,1.14659,2.38564,22.6093,0.143665,0.215666,0.174344,0.77538,
0.0174594,0.158431,0.0722249,1.48129,2.1494,0.454588,0.475695,0.452408,0.927801,1.16744,
0.0890727,3.39485,0.387722,2.63897,0.805928,1.28021,4.34054,0.18433,0.0511045,2.54536,
0.0863833,1.83343,0.199992,0.137553,0.319281,14.8433,0.101471,0.622211,0.153766,0.329138,
10.5752,0.178686,0.672741,0.0101238,3.95888,0.182281,0.479666,0.206038,0.965212,8.27147,
3.16385,1.46616,2.06865,0.113903,0.566053,0.229581,2.27756,0.279278,0.556502,3.20194,
0.0160276,0.825031,0.788341,0.225161,1.5149,2.86265,0.162134,2.63305,0.224447,0.393554,
0.0496908,0.139831,0.84038,0.850421,0.153834,0.419921,1.87416,0.924559,0.973909,0.26334,
0.649132,0.425515,6.79205,0.162792,0.714707,0.357772,0.515934,0.215119,1.0509,3.24668,
0.00973926,1.13901,0.359466,0.827197,3.34609,21.6914,0.326687,31.9274,2.17867,0.829467,
0.351594,3.00777,1.53796,3.58624,0.351404,3.62224,0.154481,0.00486911,0.440749,1.96685,
0.271959,3.26434,0.0493379,0.139351,28.0222,0.901887,0.674284,0.458519,2.2989,0.0206417,
0.159988,2.45033,1.26489,0.728703,0.284371,0.578447,0.631468,0.986494,0.522782,0.166852,
0.0521972,1.87129,20.5162,2.04768,0.86027,0.292429,0.932299,1.69996,0.301529,6.70507,
0.513362,0.892894,1.83672,0.651814,1.66747,1.61589,37.0934,0.122892,0.0274753,2.06486,
0.150471,0.199824,0.72278,2.6916,1.67323,2.24049,0.188303,0.106704,0.32533,1.13117,
0.327166,0.431426,0.320886,0.270587,0.0596888,3.29046,0.868163,1.23881,0.751704,3.08653,
0.803338,5.6157,0.379272,0.197071,0.38394,305.311,5.19262,0.348106,0.120142,7.17645,
0.0196456,0.324986,0.0884773,0.795573,0.0508592,2.77328,0.246455,0.267101,6.73263,0.882824,
4.07929,0.180476,5.59729,0.111512,0.62049,13.5821,10.1224,17.9067,0.98576,0.558729,
2.41825,0.0448308,0.321295,0.0630438,0.267683,1.25563,0.0606385,0.106243,8.50423,0.201284,
0.0137999,12.1001,0.768331,0.105531,0.619998,0.976499,6.65243,1.63998,3.19951,2.94654,
0.195957,1.39803,26.3489,0.0618065,2.51087,0.549912,0.0131011,1.74089,0.459098,1.05238,
0.0853261,0.105036,1.31186,0.496421,0.186565,5.44484,126.817,0.280442,72.7543,7.87411,
0.68309,0.00491247,4.38735,15.3548,0.11183,0.314852,0.800565,0.0124417,16.7963,0.343134,
3.23598,0.142628,11.739,2.71398,0.229635,1.81945,0.17528,0.251439,0.489823,0.955713,
3.35058,0.727115,1.55571,0.599732,4.87555,4.51557,0.34347,4.63473,0.0979466,0.326001,
2.54157,1.059,0.335758,1.23247,0.867231,0.575199,6.39421,0.0166187,0.612379,4.30717,
0.377371,0.246272,149.024,0.276339,0.00623451,0.222637,15.6352,0.184562,0.672875,0.396002,
2.1828,0.287131,3.35011,0.516251,1.80226,1.59736,0.255034,112.528,0.863612,0.4323,
0.314958,0.310691,9.2579,1.09621,6.22439,0.630215,218.969,2.75449,0.684213,0.603416,
1.29595,2.86145,1.59047,1.26715,0.0318272,1.64701,3.92524,76.0046,4.93563,0.3229,
0.377702,1.16241,0.984414,0.117391,50.9466,0.258572,3.08836,0.233982,0.248806,0.365152,
1.09168,0.865658,1.16617,0.792285,0.0867485,0.736244,12.1473,0.083207,0.272672,0.531615,
0.881275,5.47464,0.176502,0.187074,0.754957,0.224342,5.02196,0.369986,0.210888,2.08946,
1.21911,0.899686,0.368713,0.147277,1.53429,0.342936,0.53275,0.658684,0.888966,1.40362,
2.60351,0.0923064,0.148637,0.44627,1.20512,0.273122,4.11783,0.936317,0.428352,0.0806135,
12.202,5.49343,21.4478,0.108307,0.0532652,0.653434,0.408916,9.86835,2.61595,0.965474,
1.47379,0.469053,0.0659897,21.2034,0.884495,2.20168,0.286531,9.83942,0.181666,3.0103,
1.02561,15.2005,6.71076,2.04162,0.356248,0.782682,28.8013,0.136166,0.0279819,0.379448,
0.248483,28.0441,0.193318,0.201321,0.0805979,0.276778,1.48984,0.602955,0.178084,0.570928,
33.4292,3.91238,2.93928,0.0446401,3.08158,0.361361,2.94413,0.0489194,0.247095,27.157,
4.45163,3.1558,9.37922,2.29088,0.853766,0.238335,0.246736,0.766329,0.479969,0.295162,
3.43194,1.26172,0.255131,0.00450129,3.47862,0.399986,0.284949,0.69163,2.57687,0.64069,
5.87327,2.2739,0.303392,1.59661,3.05717,0.0591775,34.5028,1.09999,0.115858,0.21696,
0.979173,30.164,0.00899769,0.714526,2.01056,0.892683,1.87839,15.5503,0.013538,0.0660931,
0.226439,3.84041,1.76644,0.688107,3.99606,0.804258,3.11625,0.0848102,22.0509,1.01339,
0.941249,4.36567,0.340574,3.53642,0.837152,0.0802899,6.11984,0.764661,1.62536,0.00882458,
1.88496,0.226326,52.7954,1.98907,1.79992,1.87072,0.253407,0.519325,1.49587,0.277006,
0.709262,5.45722,0.0741436,0.150388,0.402232,8.9575,1.54991,0.119868,0.011262,1.33091,
1.77354,0.995499,0.708651,64.4194,0.469793,41.4401,0.0685873,0.272941,0.708836,2.3887,
0.288874,0.166008,25.5398,0.267223,6.15712,1.5665,15.4729,0.1149,0.0470899,1.21211,
0.496149,0.886087,0.722579,0.702641,1.72975,3.39155,0.50216,0.418291,12.4112,0.532263,
24.1272,1.35407,16.5722,0.62261,1.28533,0.383339,0.576311,1.82578,1.09721,6.37598,
0.640046,4.31567,0.0514122,0.565447,0.0830275,13.8499,0.0658689,0.0375953,0.0611412,0.121301,
1.46816,0.664627,1.53364,0.111039,9.37558,0.413903,10.797,0.354462,1.7341,5.37684,
1.92618,1.5004,0.797173,1.55655,0.0790256,0.104461,50.6722,0.828119,3.42879,1.02986,
0.527079,0.274259,0.547812,0.674806,1.61989,0.801504,0.539964,2.34314,0.959609,0.72082,
5.71124,0.190909,10.2718,0.918007,0.3671,4.50317,5.61565,0.260414,0.148093,1.01666,
0.105059,5.02858,0.215076,1.27896,0.878155,0.345774,2.17049,0.825243,3.41965,0.944915,
0.0607584,0.209591,3.13738,0.729728,1.58914,0.698816,34.74,0.0584928,0.214892,0.876676,
0.94711,0.0780524,2.01216,0.709052,1.32334,0.0248063,0.374797,0.795405,0.304442,0.724479,
0.0494409,0.515206,0.40845,0.296018,0.00558608,4.96673,1.06856,2.24899,0.467946,0.495112,
0.309816,0.627664,1.15069,0.0657962,8.79992,0.273908,0.947637,6.75989,0.382017,2.45167,
0.572363,5.13842,4.29109,0.122297,0.403313,0.698456,0.155424,1.51345,21.8416,0.624313,
0.118949,0.0187424,3.90723,0.70216,0.331504,4.10745,0.391763,5.11857,1.08068,1.84707,
0.262619,4.67098,0.127469,4.10877,10.5905,0.0457757,0.0811549,0.715226,14.6736,0.5682,
0.233612,0.460605,0.312027,0.0591941,0.793568,1.28202,0.920469,1.55747,0.295845,0.799037,
0.0878953,0.532021,0.875709,10.4736,5.20754,3.53745,2.61942,0.194503,1.70323,0.413373,
6.70122,10.242,0.193138,0.0254286,2.59843,0.113512,0.0742494,4.78249,1.18158,0.0275136,
0.298906,3.70174,0.5303,0.988081,6.55183,6.93731,0.161961,0.594249,1.00701,0.624332,
9.99677,1.52741,4.13019,0.650628,1.12924,1.9081,0.287093,0.433404,7.21296,13.6138,
1.79794,3.07474,5.45336,6.25035,3.75425,1.40196,0.00873998,8.01697,0.779161,1.23608,
13.1162,2.61005,0.60203,0.414266,0.373038,0.377513,0.24958,0.757551,2.35968,3.10364,
9.82372,1.6445,0.65813,2.56776,0.110399,0.0304722,0.701113,0.501564,0.507362,0.46431,
0.393804,0.0697149,0.153283,0.202457,23.2137,52.993,4.15791,34.743,6.77693,0.397717,
1.12587,4.10652,0.086404,0.0113696,0.173396,0.568657,0.40231,0.569683,7.35075,0.0709276,
0.213946,3.81277,2.4543,1.56932,1.14667,5.62218,1.85818,0.0475622,0.282259,0.0763638,
0.587346,1.15444,0.160725,1.12377,3.05784,0.12379,1.05745,1.36974,0.10041,0.691807,
21.0255,1.83258,0.344014,0.0518282,1.95984,0.735038,0.727674,0.0374822,6.80126,0.486582,
0.115536,0.0946307,0.206015,5.88686,2.65012,3.08011,2.47621,0.701461,4.53101,0.0135337,
0.995014,0.300885,1.23723,2.07369,4.81229,0.533242,4.74054,0.595616,0.0258184,23.5316,
6.50628,147.569,1.57571,0.189158,0.0469856,0.476739,1.62474,0.908674,0.574946,1.03842,
8.08783,0.955738,1.62878,0.103742,0.59066,0.625414,7.95348,0.176283,7.70486,2.51351,
0.196513,0.682244,0.0263531,3.29219,0.177882,6.4297,0.205634,0.0311965,0.369832,0.246772,
0.00375679,0.208402,0.239468,1.60914,0.528672,0.320212,0.0345057,0.0583474,3.587,0.680129,
1.37875,2.13744,0.00310736,0.34852,4.2775,0.600076,2.30324,2.41378,1.2469,1.47378,
0.831506,3.33138,0.0973175,0.944993,1.25595,0.327329,0.605756,3.53281,0.390281,2.36263,
0.0431025,0.398616,16.4803,0.313429,0.000406766,0.433846,1.04905,0.0349483,0.578351,0.500827,
0.804373,0.0442619,0.101587,0.816919,0.441999,17.0228,11.2891,0.0870134,1.92301,0.950586,
2.35279,0.22025,0.429612,4.7061,2.49787,19.3335,0.135763,0.185642,2.76585,0.717941,
11.5812,3.81817,3.31368,6.41453,0.0971498,3.32446,0.253675,1.66631,4.45937,1.55533,
0.051652,0.429393,1.98522,0.167732,4.69813,0.0589781,0.117914,2.97969,0.160105,4.03858,
0.396478,8.3963,0.0425996,1.70591,2.64437,3.36612,1.42867,8.37583,216.211,0.571529,
0.502518,10.9169,0.257499,0.189302,3.66571,0.434157,304.155,0.0525383,0.0225599,4.37097,
2.07737,0.0772657,0.193271,0.615319,0.283129,0.0413024,0.811006,0.511168,4.12109,1.62549,
0.231642,0.16249,1.11938,0.303591,4.51815,0.432578,0.0724903,0.770576,0.286644,0.0690179,
7.83305,1.48303,0.00903076,0.142119,4.2293,3.96244,0.808469,4.14841,6.7218,0.902339,
1.72879,1.28134,1.29496,5.76908,0.0424606,5.84034,10.2055,0.99298,0.294991,2.60085,
0.230929,0.780822,11.2449,3.34926,2.66353,2.88962,0.150305,4.60919,0.301664,0.583967,
10.8824,0.177013,0.0616545,13.1574,0.397653,8.34109,2.7512,4.03829,2.41074,1.61246,
0.459306,0.614674,0.317375,45.8508,0.364035,0.401988,5.01386,0.252721,6.35841,0.121463,
0.00389367,0.101168,1.33759,12.1923,9.13209,0.52185,2.07379,0.0673379,0.262289,174.579,
0.798681,0.173769,0.171627,1.06541,0.110284,0.828211,0.749317,6.88294,0.418276,0.245064,
1.03605,1.94027,1.61685,4.47393,1.78843,42.9555,0.17891,0.991112,0.228017,0.0611652,
1.74099,0.234455,0.179538,0.36098,0.158189,0.091624,1.91839,6.26141,0.176083,16.0812,
5.98941,1.69985,0.120684,0.0500024,0.268286,0.269853,1.04966,2.21631,0.139106,8.17001,
25.2282,1.98168,1.29915,1.41164,1.02122,0.359155,1.30535,2.31884,5.04729,4.25727,
3.5131,0.971352,0.0588065,362.751,4.88531,0.243794,0.0894653,1.03915,0.109393,0.312626,
0.858537,0.00198834,19.6881,1.47742,0.0522474,0.215372,7.27686,1.35513,14.2601,0.0413048,
0.937721,8.74265,2.55428,0.150722,0.995588,0.380378,0.704819,0.169102,0.0563112,0.396849,
0.0132743,5.88206,5.86321,0.0741227,5.7627,2.26803,0.373642,36.7202,0.349886,0.62514,
0.280614,3.69234,0.631462,0.226502,0.711327,0.807831,0.610346,0.473146,0.120854,0.489624,
0.58105,1.63061,0.336121,0.178289,3.8892,4.54424,0.81451,0.339257,0.0203585,1.06156,
1.35844,0.0343229,0.655998,0.830391,0.115264,0.391659,0.264655,0.639612,0.355013,0.989141,
6.03396,1.04776,0.479582,0.383586,2.96811,4.37638,3.81137,0.226263,0.221849,18.136,
1.20066,1.40892,1.35424,6.89044,3.64623,0.676161,2.35336,0.384456,2.47648,2.69525,
6.80662,0.50127,3.46111,0.422115,6.78489,12.142,1.65443,0.133629,0.495549,42.2494,
1.83143,0.289114,0.971802,0.0609491,1.14904,0.405169,8.75135,0.570044,1.00449,0.123113,
0.477651,0.148777,2.69643,0.00200651,0.0445967,1.15737,0.683007,3.18214,8.7084,0.220939,
1.06151,3.42642,1.20813,0.49558,0.148011,0.787829,0.377722,3.91094,1.41787,1.89558,
3.44677,0.403539,24.7329,0.450239,0.546995,1.0109,1.83426,0.380546,30.3263,0.270933,
0.669812,0.427315,0.555461,0.234828,0.432044,0.688639,3.60061,3.43776,0.283595,2.20857,
0.0227441,3.96054,0.957574,1.35787,0.218441,1.87515,0.114751,0.921188,0.906317,2.60041,
0.250474,0.417274,0.0889313,0.20899,1.89279,0.819848,2.6094,0.531643,3.86382,2.27308,
1.50031,0.317627,0.0770588,0.0529052,0.836393,0.624835,0.88288,0.392864,0.26634,2.94419,
0.054201,0.307135,1.29593,1.24226,7.77169,3.98433,0.358155,0.0265598,0.465845,4.21231,
3.13829,1.23276,0.179437,6.95986,3.49113,6.22427,0.54015,1.09998,0.319455,0.241038,
0.374116,12.0163,0.851976,0.547926,2006.03,0.0220836,4.36193,0.881567,0.442637,0.0837889,
0.36044,0.5785,0.47433,10.4527,0.0230021,0.309429,2.55732,0.406991,0.361172,0.119267,
0.172769,0.0967837,2.23242,0.451581,0.0038963,0.976882,0.262327,0.55112,0.118201,0.910498,
1.41871,0.647611,0.709151,0.146944,4.67394,0.708094,0.178043,1.85687,127.632,0.932519,
3.07779,0.350086,18.1995,0.159155,0.243468,55.7026,0.641024,160.246,0.381786,2.477,
0.114073,0.802119,5.07343,4.95443,4.97457,5.29014,0.557703,0.0972792,0.305824,0.937234,
1.42663,8.72161,60.0468,0.0995105,0.0613047,4.22283,1.10546,0.27126,0.937775,1.0777,
3.03609,0.400041,5.77569,2.39195,0.797719,0.10058,2.22153,13.5152,0.0955943,0.0495331,
1.86677,0.241035,1.01392,1.03413,0.0815705,0.580375,0.609654,0.810618,0.898014,1.94949,
0.0357764,0.163379,1.33356,0.0244705,0.311444,1.83343,5.37315,4.92912,15.017,0.556087,
0.614252,2.28758,2.3179,0.363956,0.76951,0.256413,0.589783,0.232973,0.183836,0.906147,
0.317072,6.27099,2.57035,4.28911,0.656417,4.72339,0.285875,6.04833,0.447032,3.04841,
1.16194,0.536189,20.0906,0.222098,0.605882,0.255328,8.44884,0.345127,0.0911884,5.03712,
1.97248,0.926557,1.21951,0.667582,4.50967,0.0831626,1.84551,0.301505,0.375952,6.1235,
3.29881,1.21785,2.69856,1.04962,0.644981,0.228355,0.585662,1.95503,0.0941143,2.85512,
0.805663,1.84461,0.178506,0.691119,8.58827,1.26925,1.9158,3.85962,8.58586,3.36117,
1.79134,1.34039,0.420284,0.335011,0.0706395,0.192265,0.510024,2.81555,0.702298,1.94932,
1.57534,0.299386,0.363763,0.614827,4.19351,2.51851,1.52974,0.2847,0.705369,2.55952,
0.0364811,26.1556,0.679805,0.233645,0.613012,0.478355,4.18193,0.12945,0.203167,2.45477,
14.2991,6.73287,0.491283,0.32907,0.18641,0.68587,0.754044,1.09708,0.25311,16.1084,
0.322548,7.49399,0.232296,1.19953,0.408686,0.0554661,0.447762,150.951,0.389247,3.83535,
2.48706,0.471693,3.15564,0.220442,1.18488,0.241135,1.15226,0.619427,0.471621,3.05986,
0.188405,0.372882,1.75231,1.06512,1.24796,5.62731,0.0270271,0.0835824,0.664801,0.30045,
